FID,FID_,Inspection,License__,Risk,str_Name,Zip,Latitude,Longitude,Violation,Type,count_ins,D_crime,Exp,D_rodent,D_sani,D_envir,year_built,Pass1
6794,1657,1106941,2221636,Risk 1 (High),ASHLAND,60613,41.951186409999998,-87.668825639999994,1,License,1,453.966799999999980,0,386.575800000000020,431.531299999999990,1255.025799999999900,1995,1
6795,1692,1106942,2221639,Risk 1 (High),ASHLAND,60613,41.951186409999998,-87.668825639999994,0,License,1,453.966799999999980,0,386.575800000000020,431.531299999999990,1255.025799999999900,1995,1
6796,11046,1321509,2221641,Risk 1 (High),63RD,60629,41.778859380000000,-87.703404680000006,1,License,1,354.123600000000010,0,374.066300000000010,326.561399999999990,1310.279000000000000,1997,1
6797,6045,1353313,2222173,Risk 3 (Low),WENTWORTH,60616,41.848668130000000,-87.632061759999999,0,License Re-Inspection,2,358.005699999999990,0,260.527300000000030,379.136300000000010,2786.424599999999800,1974,0
6798,6046,1353314,2222174,Risk 1 (High),WENTWORTH,60616,41.848668130000000,-87.632061759999999,0,License Re-Inspection,2,358.005699999999990,0,260.527300000000030,379.136300000000010,2786.424599999999800,1974,0
6799,11181,1188484,2222187,Risk 1 (High),IRVING,60618,41.953951170000003,-87.713982110000003,1,License,1,283.912699999999970,0,545.735199999999960,260.311600000000000,2314.582399999999800,1912,1
6800,9681,1138875,2222195,Risk 3 (Low),CLARK,60654,41.896347020000000,-87.631093649999997,0,License Re-Inspection,2,411.324500000000000,0,259.217100000000020,384.611499999999980,879.666600000000020,1891,0
6801,9679,1138874,2222196,Risk 1 (High),CLARK,60654,41.896347020000000,-87.631093649999997,0,License Re-Inspection,2,411.324500000000000,0,259.217100000000020,384.611499999999980,879.666600000000020,1891,0
6802,9001,1114746,2222203,Risk 1 (High),Michigan,60605,41.865702610000000,-87.623965909999995,1,License,1,265.047800000000000,0,245.551700000000010,103.922600000000000,1519.695600000000000,2006,1
6803,9000,1114745,2222204,Risk 1 (High),Michigan,60605,41.865702610000000,-87.623965909999995,1,License,1,265.047800000000000,0,245.551700000000010,103.922600000000000,1519.695600000000000,2006,1
6804,9590,1198746,2222222,Risk 1 (High),DIVERSEY,60614,41.932774230000000,-87.640685039999994,1,License Re-Inspection,2,1184.682100000000000,0,235.770400000000000,183.970900000000000,312.293799999999980,1971,0
6805,514,1199242,2222223,Risk 1 (High),DIVERSEY,60614,41.932774230000000,-87.640685039999994,1,Canvass,3,1184.682100000000000,0,235.770400000000000,183.970900000000000,312.293799999999980,1971,0
6806,10133,1114696,2222227,Risk 2 (Medium),DR,60616,41.831958180000001,-87.617480099999995,1,License,1,804.090400000000050,0,435.336900000000010,521.682999999999990,648.282900000000040,1890,1
6807,9560,1326291,2222297,Risk 1 (High),CHICAGO,60651,41.894808030000000,-87.757279100000005,1,License Re-Inspection,2,249.533099999999990,0,202.188899999999990,244.100900000000000,1729.738200000000000,1904,0
6808,8559,1235730,2222307,Risk 1 (High),CLARENDON,60640,41.968016540000001,-87.650233799999995,0,License,1,1464.219300000000000,0,167.834000000000000,188.346800000000000,974.418599999999970,2006,1
6809,10787,1292308,2222314,Risk 1 (High),MICHIGAN,60604,41.877480179999999,-87.624446590000005,1,License,1,673.277299999999970,0,349.733299999999990,933.932900000000020,734.410799999999990,1910,1
6810,6874,1305315,2222362,Risk 2 (Medium),63RD,60629,41.778471320000001,-87.729089009999996,1,License,1,509.811100000000010,1,443.119300000000010,753.117799999999990,2429.262999999999900,1955,0
6811,11010,1319353,2222369,Risk 1 (High),47TH,60653,41.809372189999998,-87.610145900000006,1,License,1,323.846600000000020,0,522.691000000000030,285.915300000000000,1549.416099999999900,2008,1
6812,11080,1324283,2222373,Risk 2 (Medium),HALSTED,60607,41.864614070000002,-87.646988710000002,0,License,1,1746.111100000000100,0,962.928999999999970,1435.956100000000100,2227.508699999999900,2004,1
6813,4581,1354189,2222396,Risk 1 (High),NORTH,60639,41.909748909999998,-87.728332120000005,1,Complaint,2,352.260299999999970,0,286.360500000000000,251.275200000000010,1840.384399999999900,1989,1
6814,10867,1324292,2222423,Risk 2 (Medium),WASHINGTON,60607,41.883252800000001,-87.647646010000003,1,License,1,285.585399999999990,0,780.646100000000050,636.468899999999960,1390.473700000000000,2006,1
6815,11014,1114642,2225524,Risk 1 (High),22ND,60616,41.852271060000000,-87.632728360000002,1,License,1,248.323100000000010,0,200.295999999999990,253.015099999999990,2175.086100000000000,1925,1
6816,10580,1114663,2225549,Risk 1 (High),WENTWORTH,60616,41.855281699999999,-87.631992640000007,1,License Re-Inspection,2,552.571699999999960,0,464.543999999999980,729.732999999999950,1956.427700000000000,2006,0
6817,9275,1110312,2225591,Risk 1 (High),MICHIGAN,60611,41.899248600000000,-87.624274979999996,0,License Re-Inspection,2,544.690900000000060,0,367.934800000000000,655.402500000000030,502.310200000000010,1988,0
6818,8062,1319514,2225602,Risk 1 (High),57TH,60637,41.791655689999999,-87.587973989999995,1,Short Form Complaint,3,591.485400000000030,0,550.859100000000010,607.658999999999990,2241.122300000000000,1888,1
6819,4750,1354045,2225638,Risk 2 (Medium),WESTERN,60647,41.916062650000001,-87.687225780000006,1,License,1,200.443299999999990,0,308.488699999999990,386.074599999999980,2394.833799999999900,2006,1
6820,11061,1321520,2225641,Risk 1 (High),63RD,60629,41.778660500000001,-87.731874599999998,1,License,1,205.943400000000000,0,508.710100000000010,362.035599999999990,2872.636900000000000,1931,1
6821,10716,1321720,2229330,Risk 1 (High),GRAND,60639,41.920676630000003,-87.775630269999994,1,License,2,449.355399999999970,0,581.192500000000000,365.146400000000030,3719.410600000000200,1926,0
6822,6237,1345330,2229337,Risk 3 (Low),MICHIGAN,60603,41.880487539999997,-87.624503360000006,1,License Re-Inspection,2,687.237600000000040,0,202.448900000000010,601.424099999999950,650.663099999999990,1906,0
6823,11132,1321464,2229374,Risk 1 (High),DIVERSEY,60707,41.930851320000002,-87.787755649999994,1,License,1,674.316599999999990,0,321.183699999999990,545.988799999999970,4283.795000000000100,2004,1
6824,10818,1321646,2229409,Risk 1 (High),DEVON,60659,41.997765350000002,-87.694284069999995,1,License,2,414.311600000000000,0,381.493200000000000,662.318400000000000,1268.160800000000100,1944,0
6825,6993,1322516,2229420,Risk 1 (High),CLARK,60657,41.945132850000000,-87.654676989999999,1,License Re-Inspection,2,185.411200000000010,0,223.139500000000000,514.030200000000040,1629.790900000000000,1948,0
6826,1258,1375337,2229448,Risk 1 (High),WESTERN,60618,41.946080770000002,-87.688093940000002,1,License,1,620.992100000000050,0,317.930200000000010,685.098399999999970,1199.555800000000100,1979,1
6827,10896,1292296,2229474,Risk 1 (High),FRANKLIN,60606,41.879932820000001,-87.635402580000004,1,License,1,511.916499999999980,0,525.172599999999990,682.143000000000030,1341.786400000000000,1927,1
6828,6066,1235847,2229487,Risk 2 (Medium),SHERIDAN,60660,41.998335370000000,-87.657210129999996,0,License,2,1179.064400000000000,0,801.929300000000010,1104.599899999999900,1801.161700000000100,1921,0
6829,9326,1110310,2229492,Risk 1 (High),HURON,60611,41.894903300000003,-87.620743730000001,0,License,2,803.782100000000010,0,749.062400000000030,816.700500000000030,705.262200000000010,1979,0
6830,3139,920395,2229494,Risk 2 (Medium),63RD,60621,41.779784069999998,-87.649702950000005,1,Short Form Complaint,6,392.561600000000000,0,403.598400000000030,545.199399999999970,2057.494799999999900,1930,0
6831,10949,1138788,2229500,Risk 2 (Medium),WELLS,60654,41.889426649999997,-87.634168110000005,1,License,1,68.637500000000003,0,364.655500000000020,298.484199999999990,1082.976400000000000,1929,1
6832,5525,1353621,2229533,Risk 1 (High),Damen,60647,41.910917789999999,-87.677326399999998,1,License Re-Inspection,2,267.089900000000000,0,279.387499999999990,225.053300000000010,486.681800000000010,1879,0
6833,5527,1353622,2229534,Risk 1 (High),Damen,60647,41.910917789999999,-87.677326399999998,1,License Re-Inspection,2,267.089900000000000,0,279.387499999999990,225.053300000000010,486.681800000000010,1879,0
6834,6245,1345329,2229546,Risk 1 (High),LA,60602,41.882694669999999,-87.632531430000000,1,License,1,484.682799999999990,0,170.670500000000000,264.837899999999990,1022.841500000000000,1974,1
6835,1903,1324741,2229547,Risk 1 (High),LA,60602,41.882694669999999,-87.632531430000000,1,Complaint,2,484.682799999999990,0,170.670500000000000,264.837899999999990,1022.841500000000000,1974,1
6836,1972,1329571,2229561,Risk 1 (High),BELMONT,60634,41.938412730000003,-87.770434539999997,1,Canvass,2,168.349799999999990,0,558.154199999999950,505.390400000000000,2614.864900000000000,1970,1
6837,195,1391333,2229578,Risk 1 (High),NORTH,60610,41.911052079999997,-87.633930750000005,1,Canvass,2,355.461500000000000,0,327.511100000000000,479.379900000000020,724.088700000000020,1906,1
6838,4364,1114973,2230617,Risk 1 (High),CLARK,60605,41.873608290000000,-87.630500290000001,0,License,1,360.919600000000000,0,296.450100000000020,860.630700000000050,240.835299999999990,1952,0
6839,4358,1114972,2230618,Risk 1 (High),CLARK,60605,41.873608290000000,-87.630500290000001,0,License,1,360.919600000000000,0,296.450100000000020,860.630700000000050,240.835299999999990,1952,0
6840,4783,1151500,2231638,Risk 1 (High),CICERO,60652,41.745978280000003,-87.741099899999995,1,Complaint,2,1060.490800000000000,0,769.054499999999960,787.176500000000030,4575.803899999999900,2008,1
6841,7586,1335492,2231680,Risk 2 (Medium),FULLERTON,60647,41.924404809999999,-87.724386379999999,1,License Re-Inspection,2,330.906299999999990,0,466.221600000000020,465.289899999999990,1572.399300000000000,1913,0
6842,10690,1321763,2231682,Risk 1 (High),MILWAUKEE,60622,41.905200090000001,-87.669578749999999,1,License,1,181.066399999999990,0,127.280000000000000,148.054399999999990,2551.516400000000000,1890,1
6843,7523,1324453,2231712,Risk 2 (Medium),HALSTED,60661,41.881041490000001,-87.647483840000007,1,License,1,853.845699999999970,0,861.167199999999980,604.868500000000040,1294.836200000000000,1968,1
6844,5684,1353485,2231716,Risk 1 (High),HUBBARD,60611,41.890196279999998,-87.626735449999998,1,License Re-Inspection,2,326.240000000000010,0,481.504099999999990,620.070799999999960,624.294499999999970,1991,0
6845,5683,1353484,2231717,Risk 1 (High),HUBBARD,60611,41.890196279999998,-87.626735449999998,1,License Re-Inspection,2,326.240000000000010,0,481.504099999999990,620.070799999999960,624.294499999999970,1991,0
6846,8521,1326921,2231723,Risk 1 (High),18TH,60608,41.857931510000000,-87.650224640000005,1,License,1,680.127299999999990,0,213.932099999999990,291.289800000000010,917.649099999999980,1879,1
6847,9320,1235697,2231765,Risk 1 (High),SHERIDAN,60626,42.000551659999999,-87.660569469999999,1,License Re-Inspection,2,691.219699999999990,0,839.395599999999940,412.808200000000000,1600.238800000000100,2009,0
6848,9611,920301,2231773,Risk 1 (High),SOUTH,60619,41.765716730000001,-87.605584030000003,1,License,1,660.045100000000050,0,398.272100000000020,784.677599999999980,3145.947400000000000,1978,1
6849,658,1375802,2231777,Risk 1 (High),ARMITAGE,60647,41.917281090000003,-87.707856600000000,1,Complaint,4,418.453700000000030,0,293.077800000000020,357.399000000000000,1630.449400000000000,1895,0
6850,9902,1084423,2231793,Risk 1 (High),Madison,60624,41.880512719999999,-87.734437909999997,1,License Re-Inspection,2,250.883999999999990,1,529.029800000000020,255.916599999999990,1860.448300000000000,1909,0
6851,10691,1198686,2231808,Risk 1 (High),BELMONT,60657,41.939793020000003,-87.669616649999995,0,License,1,605.026399999999970,1,320.275399999999990,277.566199999999980,1171.607999999999900,1917,1
6852,535,1391308,2231826,Risk 1 (High),WELLS,60610,41.910676090000003,-87.634842739999996,1,Canvass,2,261.636799999999990,0,265.254399999999980,328.344100000000030,820.807400000000030,1950,1
6853,6430,1324519,2231832,Risk 1 (High),MADISON,60661,41.881994339999999,-87.639758680000000,1,License Re-Inspection,2,891.258900000000040,0,376.133800000000010,701.284499999999980,1334.471700000000100,1988,0
6854,4575,1354186,2231862,Risk 1 (High),SHEFFIELD,60657,41.936039149999999,-87.653828720000007,1,License Re-Inspection,2,409.114300000000010,0,255.629899999999990,679.374599999999990,1569.296200000000000,1897,0
6855,10420,1321878,2231880,Risk 1 (High),NORTH,60642,41.910774969999999,-87.650460850000002,1,License,1,467.156700000000000,0,323.570800000000020,607.427900000000020,840.585400000000050,1998,1
6856,10423,1321881,2231881,Risk 1 (High),NORTH,60642,41.910774969999999,-87.650460850000002,1,License,1,467.156700000000000,0,323.570800000000020,607.427900000000020,840.585400000000050,1998,1
6857,6019,1322562,2231918,Risk 1 (High),CLARK,60657,41.946340470000003,-87.655995200000007,1,License,1,495.590500000000020,0,480.723900000000010,510.465500000000020,1908.992800000000000,1935,1
6858,6023,1322563,2231919,Risk 1 (High),CLARK,60657,41.946340470000003,-87.655995200000007,1,License,1,495.590500000000020,0,480.723900000000010,510.465500000000020,1908.992800000000000,1935,1
6859,9788,1322168,2231924,Risk 1 (High),IRVING,60618,41.953823340000000,-87.706000200000005,1,License Re-Inspection,2,414.514500000000000,0,39.947899999999997,403.377500000000000,1468.365500000000100,1915,0
6860,9319,1188539,2231993,Risk 1 (High),LINCOLN,60618,41.954927740000002,-87.679127840000007,0,License,2,870.434399999999980,0,176.641500000000010,638.528599999999980,1291.303000000000100,1902,0
6861,9426,1326381,2231999,Risk 1 (High),ARCHER,60632,41.802201920000002,-87.723844999999997,0,License,1,422.471700000000000,0,671.762299999999980,377.445600000000010,3044.696399999999800,1963,1
6862,6003,1353293,2232034,Risk 2 (Medium),TOUHY,60666,42.008536399999997,-87.914428439999995,0,Canvass,3,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,0
6863,4615,1329441,2232060,Risk 1 (High),WESTERN,60645,42.008460470000003,-87.690303549999996,1,Complaint,2,476.422399999999980,0,83.227599999999995,538.768599999999990,1754.086900000000000,1933,1
6864,10367,1321948,2232086,Risk 1 (High),LINCOLN,60659,41.996139329999998,-87.716968339999994,1,License Re-Inspection,2,380.982300000000010,0,411.044600000000000,1007.380600000000000,4802.957599999999700,1987,0
6865,5429,1353677,2232110,Risk 1 (High),OHIO,60611,41.892458939999997,-87.622112400000006,0,License Re-Inspection,3,331.875999999999980,0,211.515999999999990,418.689000000000020,371.804199999999980,1985,0
6866,4625,1110361,2232111,Risk 1 (High),OHIO,60611,41.892458939999997,-87.622112400000006,0,License,1,331.875999999999980,0,211.515999999999990,418.689000000000020,371.804199999999980,1985,1
6867,10679,1084381,2232132,Risk 1 (High),31ST,60623,41.836833679999998,-87.720831550000000,1,License,1,729.519099999999980,0,422.772299999999970,340.393100000000000,1265.764500000000000,1924,1
6868,10066,1305218,2232134,Risk 2 (Medium),59TH,60629,41.786435990000001,-87.698536309999994,0,License,1,410.813100000000020,0,671.687999999999990,402.356600000000010,2115.625199999999900,1968,1
6869,8636,1326827,2232159,Risk 1 (High),LINCOLN,60618,41.958678130000003,-87.681763829999994,0,License,1,670.225299999999950,0,408.848299999999990,617.705199999999990,1675.522700000000000,1910,1
6870,10663,1321749,2232184,Risk 1 (High),DIVERSEY,60639,41.931388560000002,-87.749175530000002,1,License,1,502.396099999999990,0,324.527300000000030,638.370999999999980,2645.469500000000200,1971,1
6871,1310,1375314,2232185,Risk 2 (Medium),GARFIELD,60636,41.793444250000000,-87.673884130000005,1,Canvass Re-Inspection,2,318.414499999999980,0,272.766000000000020,259.177799999999990,2617.104400000000200,1925,1
6872,10394,1138833,2232227,Risk 1 (High),ONTARIO,60610,41.893228980000004,-87.639305129999997,0,License,1,433.812900000000010,1,416.635600000000010,548.181500000000030,953.205100000000020,1935,1
6873,7317,1335621,2232230,Risk 2 (Medium),79TH,60619,41.751035639999998,-87.613398290000006,1,Complaint,2,413.870499999999990,0,670.439499999999950,337.293499999999990,1930.246900000000100,1923,1
6874,8833,1277776,2232316,Risk 1 (High),CHICAGO,60622,41.895825279999997,-87.689371320000006,1,License,1,477.079600000000030,0,55.641599999999997,270.201799999999990,1558.154500000000100,1929,1
6875,9454,1329209,2232334,Risk 2 (Medium),ADDISON,60634,41.945212580000003,-87.823727779999999,1,License,1,781.088700000000020,0,354.924800000000000,746.533400000000030,3248.401199999999800,2006,1
6876,10405,1321910,2232338,Risk 1 (High),DEVON,60660,41.998070149999997,-87.661320709999998,1,License Re-Inspection,2,1004.996700000000000,0,281.570299999999970,273.947499999999990,1379.372900000000100,1968,0
6877,4740,1354091,2232342,Risk 2 (Medium),87TH,60619,41.736469110000002,-87.623024119999997,1,Short Form Complaint,3,663.580199999999990,0,653.922199999999980,247.734100000000010,2826.897199999999900,1958,0
6878,6512,1106616,2232343,Risk 2 (Medium),LINCOLN,60659,41.995709599999998,-87.715794720000005,1,License Re-Inspection,2,460.347399999999990,0,512.571599999999990,1072.905500000000100,4494.003200000000100,1966,0
6879,9423,1114725,2232344,Risk 2 (Medium),MICHIGAN,0,41.850453739999999,-87.623891259999994,1,License,1,1042.908200000000100,0,398.869399999999980,1262.449699999999900,1587.716400000000000,2009,1
6880,5737,1146458,2232345,Risk 2 (Medium),DIVERSEY,60639,41.931731239999998,-87.739854219999998,1,License Re-Inspection,3,246.774700000000000,0,316.666999999999970,592.053300000000040,2440.372300000000000,1978,0
6881,3881,1360605,2232346,Risk 2 (Medium),STONY,60649,41.763491060000000,-87.586406650000001,1,Short Form Complaint,4,419.837899999999990,0,486.108600000000020,531.983700000000000,1189.290000000000000,1994,1
6882,5382,1353699,2232347,Risk 2 (Medium),NORTH,60647,41.910313690000002,-87.698549069999999,1,License Re-Inspection,4,625.608200000000010,0,231.073800000000010,593.246800000000010,2722.526199999999800,1997,0
6883,2878,1369231,2232348,Risk 2 (Medium),HALSTED,60621,41.768744339999998,-87.644651379999999,1,Complaint Re-Inspection,3,199.053400000000010,0,260.480500000000010,427.988999999999980,2498.865200000000200,1998,0
6884,3339,1367261,2232349,Risk 2 (Medium),CHICAGO,60651,41.895260950000001,-87.725744289999994,1,Canvass Re-Inspection,4,599.921399999999950,0,357.318699999999980,221.393400000000010,1659.511600000000000,1998,0
6885,4491,1354196,2232350,Risk 2 (Medium),CICERO,60638,41.776920539999999,-87.742384009999995,1,Short Form Complaint,2,697.839699999999990,0,1145.554300000000000,1258.134499999999900,5233.748599999999900,1901,1
6886,7760,1335370,2232352,Risk 2 (Medium),PULASKI,60629,41.766201549999998,-87.722593660000001,1,License,1,596.158000000000020,0,416.276299999999990,650.219699999999990,2575.053800000000100,1986,1
6887,7794,1188610,2232353,Risk 2 (Medium),MILWAUKEE,60618,41.938622570000000,-87.722857469999994,1,License,1,351.959900000000000,0,269.586900000000010,236.909600000000010,1389.605399999999900,1987,1
6888,9252,1326500,2232377,Risk 2 (Medium),WESTERN,60612,41.894997300000000,-87.686970660000000,1,License,1,286.504599999999980,0,164.924100000000010,548.652799999999960,1271.591500000000000,1979,1
6889,7284,1335603,2232390,Risk 1 (High),63RD,60629,41.779127140000000,-87.700138390000006,1,License Re-Inspection,2,360.792800000000000,0,421.312599999999970,400.404999999999970,1371.337000000000000,1929,0
6890,9509,1322416,2232394,Risk 1 (High),HALSTED,60657,41.935250699999997,-87.648952960000003,1,License Re-Inspection,2,213.468300000000000,0,62.923800000000000,195.002299999999990,1583.411499999999900,1901,0
6891,5999,1353287,2232395,Risk 1 (High),ASHLAND,60609,41.816207259999999,-87.665301819999996,1,License,1,675.303499999999990,0,601.985000000000010,652.794899999999980,1218.838999999999900,1889,1
6892,7338,1335580,2232416,Risk 2 (Medium),95TH,60619,41.721901010000003,-87.620063689999995,1,License Re-Inspection,2,392.011799999999990,0,416.130600000000020,434.079500000000000,2780.621799999999900,1961,0
6893,1538,1370128,2232417,Risk 2 (Medium),CICERO,60632,41.798285309999997,-87.742767770000000,1,License Re-Inspection,4,455.553000000000000,0,779.436100000000010,1611.892400000000000,2873.967999999999800,1912,0
6894,10550,1114671,2232449,Risk 2 (Medium),35TH,60616,41.830980920000002,-87.618449540000000,1,License,1,634.049600000000050,0,243.166699999999990,337.999199999999970,955.089299999999980,1908,1
6895,10546,1321824,2232454,Risk 1 (High),CLARK,60640,41.982461139999998,-87.668399350000001,1,License,1,824.556400000000050,0,466.889099999999980,626.722399999999990,2322.248000000000000,1919,1
6896,10609,1292324,2232472,Risk 2 (Medium),JACKSON,60604,41.878041000000003,-87.630493450000003,1,License,1,481.901200000000020,0,194.242200000000000,194.242200000000000,1270.467400000000000,1991,1
6897,6321,1151368,2232516,Risk 1 (High),87TH,60652,41.735258530000003,-87.704631509999999,1,Canvass,2,452.746899999999980,0,1452.852100000000100,970.556199999999990,3666.483299999999900,1992,1
6898,8777,1188564,2232523,Risk 2 (Medium),KEDZIE,60618,41.959571529999998,-87.708049230000000,1,License Re-Inspection,3,559.825399999999950,0,240.729600000000000,660.773299999999950,1929.817399999999900,1894,0
6899,8781,1188565,2232524,Risk 3 (Low),KEDZIE,60618,41.959571529999998,-87.708049230000000,0,License,2,559.825399999999950,0,240.729600000000000,660.773299999999950,1929.817399999999900,1894,0
6900,10295,1154885,2232530,Risk 2 (Medium),WENTWORTH,60628,41.699861660000003,-87.627942669999996,1,License Re-Inspection,2,248.856100000000000,0,400.531200000000010,668.941599999999990,2248.409500000000200,1926,0
6901,10151,1322020,2232568,Risk 1 (High),CHICAGO,60651,41.895590390000002,-87.714155460000001,1,License Re-Inspection,2,391.567000000000010,0,234.768000000000000,219.082600000000010,1461.402800000000100,1914,0
6902,9063,1326616,2232579,Risk 1 (High),WABASH,60611,41.889284009999997,-87.626548549999995,1,License,1,392.971000000000000,0,693.473200000000020,742.499199999999970,635.315600000000020,2005,1
6903,1614,1389223,2232612,Risk 2 (Medium),IRVING,60641,41.953100730000003,-87.764656930000001,1,Canvass,4,602.115900000000010,0,360.688100000000020,434.877999999999990,2239.377199999999900,1955,0
6904,5649,1228038,2232620,Risk 1 (High),WESTERN,60609,41.819533130000003,-87.684873879999998,1,Complaint,2,455.281099999999980,0,524.934499999999960,500.793299999999990,1793.436999999999900,1894,1
6905,251,1393258,2232690,Risk 1 (High),SHERIDAN,60626,42.005586860000001,-87.661077320000004,1,Canvass,4,489.438400000000000,0,126.675000000000000,60.685200000000002,1971.252600000000000,1916,0
6906,10154,1322022,2232784,Risk 1 (High),HALSTED,60621,41.760002770000000,-87.644427500000006,1,License Re-Inspection,2,554.709200000000010,0,310.330899999999990,380.741600000000010,2712.034500000000200,1984,0
6907,6632,1335943,2232821,Risk 1 (High),PULASKI,60629,41.782967130000003,-87.723027650000006,0,License,1,369.768300000000010,0,339.744399999999980,609.388199999999980,1408.810300000000100,1948,1
6908,10007,1106421,2232830,Risk 1 (High),CLARK,60626,42.012561190000000,-87.674774369999994,1,License Re-Inspection,2,805.734500000000030,0,375.957200000000000,345.432099999999990,1944.276100000000000,1997,0
6909,8317,1327078,2232831,Risk 1 (High),BROADWAY,60613,41.951684520000001,-87.649474159999997,1,License,2,707.428599999999960,0,69.752200000000002,297.658200000000020,1154.448599999999900,1896,0
6910,8882,1296305,2232836,Risk 1 (High),87TH,60619,41.736730600000001,-87.591143869999996,1,License,2,511.801699999999980,0,402.995700000000000,493.577699999999990,2809.329900000000200,1957,0
6911,10080,1084415,2232837,Risk 2 (Medium),ROOSEVELT,60644,41.865679319999998,-87.766257600000003,1,License,1,1071.441300000000000,0,906.439899999999970,1151.159400000000000,6516.455700000000400,2005,1
6912,8424,1277791,2232840,Risk 1 (High),DAMEN,60622,41.909192060000002,-87.677282910000002,1,License,1,289.495499999999990,0,356.178699999999990,489.386300000000010,757.880400000000010,1937,1
6913,8446,1277793,2232842,Risk 1 (High),DAMEN,60622,41.909192060000002,-87.677282910000002,1,License,1,289.495499999999990,0,356.178699999999990,489.386300000000010,757.880400000000010,1937,1
6914,3440,1319759,2232869,Risk 1 (High),HARPER,60615,41.800186330000002,-87.588918280000001,1,License Re-Inspection,4,331.516300000000000,0,262.056899999999980,305.197299999999980,804.262899999999950,2012,0
6915,3683,1319741,2232872,Risk 1 (High),HARPER,60615,41.800186330000002,-87.588918280000001,1,License,3,331.516300000000000,0,262.056899999999980,305.197299999999980,804.262899999999950,2012,0
6916,7725,1198848,2232892,Risk 2 (Medium),CLARK,60614,41.927236110000003,-87.641629039999998,0,License,1,351.800999999999990,0,121.835200000000000,46.340499999999999,601.548700000000050,1891,1
6917,10027,1114697,2232943,Risk 1 (High),LASALLE,60605,41.876808320000002,-87.631916309999994,1,License,1,683.054800000000000,0,298.676800000000010,440.299500000000020,1178.096399999999900,1983,1
6918,10216,1307232,2232948,Risk 1 (High),HARLEM,60634,41.938766330000000,-87.806627169999999,1,License,1,362.294199999999990,0,582.334700000000000,820.750099999999970,2958.498200000000000,1963,1
6919,4598,1345433,2232969,Risk 1 (High),WABASH,60603,41.880996000000003,-87.626323049999996,1,License,2,424.314000000000020,0,223.190499999999990,411.501399999999990,586.823800000000010,1902,0
6920,4492,1345441,2232970,Risk 1 (High),WABASH,60603,41.880996000000003,-87.626323049999996,1,License Re-Inspection,3,424.314000000000020,0,223.190499999999990,411.501399999999990,586.823800000000010,1902,0
6921,363,1092740,2232992,Risk 1 (High),DEARBORN,60603,41.880784009999999,-87.629222360000000,1,Canvass,2,787.741999999999960,0,368.795000000000020,586.038199999999960,916.242499999999950,2006,1
6922,10157,1322023,2233014,Risk 1 (High),EWING,60617,41.710575960000000,-87.535429260000001,1,License,1,723.652600000000010,0,790.691299999999960,648.894099999999980,1937.276300000000000,1957,1
6923,6570,1335964,2233031,Risk 1 (High),DELAWARE,60611,41.899351740000000,-87.621986910000004,0,License Re-Inspection,2,598.882299999999990,0,335.243299999999980,567.113500000000040,460.788099999999990,1990,0
6924,6569,1335963,2233032,Risk 1 (High),DELAWARE,60611,41.899351740000000,-87.621986910000004,0,License Re-Inspection,2,598.882299999999990,0,335.243299999999980,567.113500000000040,460.788099999999990,1990,0
6925,7082,1324481,2233086,Risk 1 (High),MADISON,60607,41.881571090000001,-87.653132850000006,0,License,1,558.658099999999990,0,267.679800000000000,282.517400000000010,930.027100000000020,1872,1
6926,7083,1324482,2233087,Risk 1 (High),MADISON,60607,41.881571090000001,-87.653132850000006,0,License,1,558.658099999999990,0,267.679800000000000,282.517400000000010,930.027100000000020,1872,1
6927,9823,1322187,2233089,Risk 1 (High),DIVERSEY,60639,41.931150789999997,-87.767399299999994,1,License Re-Inspection,2,220.310499999999990,0,584.033000000000020,546.209700000000000,3741.547500000000100,1965,0
6928,8799,1277778,2233090,Risk 1 (High),GRAND,60642,41.891142379999998,-87.661877899999993,1,License Re-Inspection,2,388.860900000000020,0,529.475000000000020,311.220199999999980,833.348600000000030,1877,0
6929,8807,1277780,2233091,Risk 1 (High),GRAND,60642,41.891142379999998,-87.661877899999993,1,License Re-Inspection,2,388.860900000000020,0,529.475000000000020,311.220199999999980,833.348600000000030,1877,0
6930,9596,1326308,2233126,Risk 2 (Medium),MICHIGAN,60611,41.891688520000002,-87.624307180000002,0,License,1,257.242900000000020,0,422.679399999999990,587.675399999999970,403.836700000000010,1932,1
6931,8858,1326709,2233148,Risk 1 (High),95TH,60617,41.722565779999996,-87.576344599999999,0,License,1,438.633899999999980,0,481.409899999999990,267.885600000000010,2126.781900000000000,2007,1
6932,9115,1326551,2233173,Risk 1 (High),FULLERTON,60639,41.924140299999998,-87.762000340000000,1,License Re-Inspection,2,442.563600000000010,0,523.286100000000030,223.478600000000000,2740.838099999999900,1929,0
6933,904,1385206,2233209,Risk 1 (High),CLINTON,60661,41.884187509999997,-87.641119669999995,1,Complaint,2,711.443599999999950,0,863.359299999999960,733.620499999999990,932.862200000000030,2000,1
6934,10014,1322102,2233239,Risk 2 (Medium),18TH,60608,41.857845630000000,-87.670283639999994,0,License,1,187.437600000000000,0,365.257600000000020,278.104199999999990,1332.848300000000100,1894,1
