FID,Inspection,License__,Risk,Zip,Latitude,Longitude,Pass,Violation,exp,Type,year_built,str_name,d_rodent,d_14crime,d_14san_co,d_14en_com,count_insp
6215,1418244,2253113,Risk 2 (Medium),60659,41.992587489999998,-87.689862149999996,1,1,0,Canvass Re-Inspection,1950,WESTERN,107.065600000000000,500.399499999999990,563.349399999999950,2068.766500000000200,2
6216,1439557,2253115,Risk 2 (Medium),60611,41.893475359999996,-87.622574670000006,1,1,0,Canvass,1991,ST,362.820200000000000,753.512100000000030,320.475199999999970,1447.547900000000000,1
6217,1473434,2253128,Risk 1 (High),60640,41.964336230000001,-87.654627039999994,0,1,0,Complaint Re-Inspection,1993,SHERIDAN,391.026400000000020,780.347600000000060,470.903000000000020,2046.543300000000000,2
6218,1393319,2253834,Risk 1 (High),60614,41.930517559999998,-87.643948929999993,0,1,0,Canvass Re-Inspection,1912,CLARK,749.810100000000030,522.731400000000010,104.370500000000010,1091.010299999999900,2
6219,1493400,2253874,Risk 1 (High),60611,41.898261620000000,-87.625164690000005,1,0,0,License,1993,CHESTNUT,21087.105299999999000,541.051000000000040,348.221299999999990,1460.920800000000100,1
6220,1493396,2253875,Risk 1 (High),60611,41.898261620000000,-87.625164690000005,1,1,0,License,1993,CHESTNUT,514.466300000000050,541.051000000000040,348.221299999999990,1460.920800000000100,1
6221,1155210,2254157,Risk 1 (High),60622,41.910278970000000,-87.677617010000006,1,1,0,Canvass,1889,DAMEN,371.734100000000010,262.870900000000010,232.361200000000000,1224.298500000000100,1
6222,1482414,2254174,Risk 2 (Medium),60640,41.965297229999997,-87.672757230000002,1,1,1,Canvass,1932,WILSON,748.894499999999990,654.510400000000000,339.778700000000010,1990.814800000000100,1
6223,1401778,2254175,Risk 2 (Medium),60614,41.918283449999997,-87.648964260000000,1,1,0,Canvass,1891,ARMITAGE,242.594500000000010,816.971199999999950,124.987799999999990,686.116999999999960,1
6224,1473562,2254182,Risk 1 (High),60623,41.851964029999998,-87.698829660000001,0,1,0,Complaint Re-Inspection,1889,CERMAK,907.762100000000030,570.438700000000040,221.223700000000010,1474.072500000000000,2
6225,1497215,2254223,Risk 2 (Medium),60624,41.880709910000000,-87.736361079999995,0,0,1,License,1928,MADISON,884.928499999999990,409.576199999999970,344.901000000000010,1606.055400000000000,2
6226,1497212,2254224,Risk 2 (Medium),60624,41.880709910000000,-87.736361079999995,0,1,0,License,1928,MADISON,224.633500000000000,409.576199999999970,344.901000000000010,1606.055400000000000,2
6227,1467455,2254229,Risk 1 (High),60607,41.867972809999998,-87.640892260000001,0,1,0,Complaint Re-Inspection,1961,CLINTON,162.034300000000000,1266.609500000000000,847.192199999999960,2972.284200000000100,4
6228,1324876,2254254,Risk 1 (High),60612,41.868906220000000,-87.683353839999995,1,1,0,Canvass,1889,TAYLOR,182.597199999999990,312.570200000000000,389.471700000000000,2490.583000000000100,1
6229,1473352,2254263,Risk 1 (High),60640,41.979742999999999,-87.667811080000007,1,1,0,Canvass,1919,BALMORAL,534.013799999999950,418.036099999999980,568.737799999999990,1516.582400000000000,1
6230,1502084,2254274,Risk 1 (High),60608,41.844531289999999,-87.660116450000004,0,1,0,License,1888,ELEANOR,103.197100000000010,819.004000000000020,443.233200000000010,3041.176399999999800,2
6231,1502097,2254275,Risk 3 (Low),60608,41.844531289999999,-87.660116450000004,1,1,0,License,1888,ELEANOR,103.197100000000010,819.004000000000020,443.233200000000010,3041.176399999999800,1
6232,1471331,2254315,Risk 1 (High),60634,41.952042409999997,-87.807094739999997,1,1,0,Canvass,1969,HARLEM,287.260200000000000,769.069499999999950,1109.312699999999900,2068.503400000000100,1
6233,1402023,2254325,Risk 1 (High),60654,41.888877890000003,-87.632662400000001,1,1,0,Canvass,1989,LA,382.934500000000010,289.234500000000030,589.623600000000010,832.327300000000040,1
6234,1490302,2254328,Risk 1 (High),60632,41.825205120000000,-87.704330310000003,0,1,0,Canvass Re-Inspection,1892,KEDZIE,527.868299999999980,457.308600000000010,335.144999999999980,3662.157400000000100,2
6235,1395756,2256139,Risk 1 (High),60654,41.894072899999998,-87.636065860000002,1,1,0,Complaint,1937,ERIE,320.702699999999990,589.104299999999970,352.109899999999980,1830.397700000000000,1
6236,1460023,2256140,Risk 1 (High),60625,41.968560560000000,-87.708536370000004,1,1,0,Canvass,1921,LAWRENCE,1182.097900000000000,738.971999999999980,502.839200000000010,1347.089700000000000,1
6237,1513127,2256141,Risk 1 (High),60629,41.764434160000000,-87.692794509999999,0,1,0,Complaint Re-Inspection,1954,71ST,587.216400000000020,227.495900000000010,442.045500000000000,2242.344200000000000,3
6238,1372393,2256158,Risk 1 (High),60603,41.880705100000000,-87.632476310000001,1,1,0,Canvass,1965,LA,927.817500000000000,458.070299999999970,526.793900000000010,721.671799999999960,1
6239,1467467,2256160,Risk 1 (High),60607,41.871996129999999,-87.639204289999995,0,1,0,Canvass Re-Inspection,1989,CANAL,462.150800000000000,1240.863900000000100,1306.344300000000000,2610.391700000000100,2
6240,1501590,2256167,Risk 1 (High),60652,41.738800449999999,-87.721422559999993,1,1,0,Canvass,1963,PULASKI,182.759800000000010,544.749800000000050,358.786800000000030,3916.844000000000100,2
6241,1467443,2256196,Risk 2 (Medium),60607,41.881570480000001,-87.653323209999996,1,1,0,Canvass,1872,MADISON,927.902000000000040,454.851999999999980,316.010200000000000,1070.780400000000100,1
6242,1482225,2256208,Risk 1 (High),60659,41.997597399999997,-87.691331520000006,0,1,0,Complaint Re-Inspection,1944,DEVON,304.867700000000010,407.525699999999970,292.465300000000010,2449.547599999999900,3
6243,1387790,2256258,Risk 2 (Medium),60628,41.712433300000001,-87.605358940000002,1,1,0,Canvass,1976,100TH,352.070899999999990,942.394800000000030,696.095000000000030,4711.919600000000200,1
6244,1471338,2256277,Risk 1 (High),60634,41.938442819999999,-87.768318379999997,1,1,0,Canvass,1948,BELMONT,752.753500000000030,566.340400000000050,643.226400000000010,2965.041800000000000,1
6245,1473491,2256339,Risk 1 (High),60623,41.836746009999999,-87.726552799999993,1,1,0,Canvass,1959,31ST,189.643700000000000,621.889900000000010,613.182699999999950,2212.640100000000100,1
6246,1515336,2256369,Risk 1 (High),60607,41.865664979999998,-87.646725979999999,1,1,1,Canvass,2005,HALSTED,402.080800000000010,1165.187300000000100,751.933700000000040,2351.068699999999800,2
6247,1329672,2256378,Risk 3 (Low),60639,41.909530349999997,-87.744992560000000,0,1,0,License Re-Inspection,1899,NORTH,133.988599999999990,491.402400000000000,419.507700000000000,1372.945700000000000,2
6248,1474163,2256393,Risk 1 (High),60632,41.799082060000003,-87.703863020000000,1,1,0,Canvass,1935,KEDZIE,244.815400000000010,559.037500000000020,461.022499999999980,2821.993199999999900,1
6249,1324897,2256508,Risk 1 (High),60624,41.886000520000003,-87.733297080000000,1,1,0,Canvass,1930,LAKE,289.041200000000000,773.165200000000030,633.685500000000050,2216.525200000000000,1
6250,1447419,2256573,Risk 1 (High),60606,41.879923310000002,-87.638802540000000,1,1,0,Canvass,1965,RIVERSIDE,244.990700000000000,1174.075800000000100,779.152000000000040,741.322800000000030,2
6251,1447356,2256574,Risk 2 (Medium),60606,41.878531279999997,-87.639427459999993,1,1,0,Canvass,1972,CANAL,376.750200000000010,867.305399999999960,844.055600000000030,970.502500000000050,1
6252,1435091,2256608,Risk 1 (High),60652,41.739146519999998,-87.702246310000007,0,1,0,Canvass Re-Inspection,2004,KEDZIE,248.830000000000010,358.379099999999990,287.245700000000000,4028.670799999999900,2
6253,1482209,2256619,Risk 1 (High),60640,41.970806430000003,-87.659572080000004,1,1,0,Canvass,1995,BROADWAY,1411.513400000000000,445.930200000000010,448.232800000000000,316.078500000000020,1
6254,1501424,2256643,Risk 1 (High),60641,41.938997450000002,-87.742417369999998,0,1,0,Canvass Re-Inspection,2006,BELMONT,484.962499999999980,784.773100000000000,924.630599999999960,3126.767100000000000,3
6255,1389380,2256673,Risk 1 (High),60644,41.881736359999998,-87.742747879999996,1,1,0,Canvass,1920,WASHINGTON,629.553800000000020,431.964699999999990,124.614900000000010,2472.504100000000100,1
6256,1467527,2256680,Risk 1 (High),60607,41.883537699999998,-87.654560459999999,1,1,0,Recent Inspection,1921,ABERDEEN,505.675799999999980,605.381499999999960,407.610400000000030,1790.074900000000100,5
6257,1447551,2261699,Risk 1 (High),60606,41.885629090000002,-87.635586910000001,1,1,0,Canvass,1990,LAKE,731.819799999999990,528.184300000000010,416.471400000000020,1995.269100000000000,2
6258,1496476,2261711,Risk 1 (High),60649,41.758886519999997,-87.565657950000002,1,1,0,Canvass,1927,75TH,198.022600000000010,176.763000000000010,198.806900000000010,2694.345100000000000,1
6259,1496582,2261729,Risk 2 (Medium),60647,41.932137490000002,-87.707128650000001,0,1,0,Canvass Re-Inspection,1914,DIVERSEY,231.230700000000010,408.233799999999970,152.919000000000010,1498.107800000000000,2
6260,1307276,2261756,Risk 1 (High),60629,41.786445989999997,-87.697992110000001,1,1,0,Canvass,1919,59TH,224.408099999999990,308.577099999999970,265.497400000000030,3140.745199999999800,1
6261,1199500,2261760,Risk 1 (High),60661,41.884522850000003,-87.646520580000001,1,1,0,Canvass,2003,RANDOLPH,428.149299999999980,614.001200000000040,386.195400000000010,1901.129899999999900,2
6262,1395406,2261761,Risk 1 (High),60661,41.884522850000003,-87.646520580000001,1,1,0,License Re-Inspection,2003,RANDOLPH,1392.454500000000100,614.001200000000040,386.195400000000010,1901.129899999999900,1
6263,1325068,2261769,Risk 1 (High),60647,41.917531330000003,-87.704619789999995,1,1,0,Canvass,1905,ARMITAGE,111.500400000000000,387.703199999999980,182.195400000000010,1580.549100000000000,1
6264,1401817,2261809,Risk 1 (High),60614,41.921576979999998,-87.656726520000007,1,1,0,Canvass,1925,WEBSTER,351.638100000000010,325.003899999999990,424.119199999999980,1575.331700000000000,1
6265,1471289,2261834,Risk 1 (High),60647,41.910205130000001,-87.687702290000004,1,1,0,Complaint,1914,NORTH,684.527699999999980,181.169700000000010,463.517299999999980,923.505000000000000,1
6266,1459399,2261875,Risk 2 (Medium),60653,41.809402100000000,-87.622483480000000,1,1,1,Complaint,1908,47TH,21087.105299999999000,492.348200000000020,568.701599999999980,1520.997400000000000,1
6267,1496300,2261940,Risk 3 (Low),60654,41.896004750000003,-87.631380519999993,1,1,0,Canvass,2005,CLARK,525.937999999999990,424.715300000000010,238.854600000000000,1503.652100000000000,1
6268,1418474,2262052,Risk 1 (High),60660,41.996149189999997,-87.675832749999998,0,1,0,Canvass Re-Inspection,1972,RIDGE,218.935499999999990,604.691400000000040,797.550200000000020,1866.233999999999900,2
6269,1199375,2262176,Risk 1 (High),60611,41.899248600000000,-87.624274979999996,1,1,0,Canvass,1988,MICHIGAN,235.364299999999990,427.249500000000010,459.060900000000000,1195.644900000000000,1
6270,1496220,2262202,Risk 1 (High),60623,41.844317300000000,-87.711611250000004,1,1,0,Canvass Re-Inspection,1904,26TH,328.187500000000000,373.184399999999980,608.796600000000010,2283.384399999999900,2
6271,1307532,2262204,Risk 1 (High),60636,41.763197089999998,-87.683052599999996,0,1,0,Complaint,1956,WESTERN,986.965100000000010,440.294500000000030,132.443299999999990,2107.478599999999900,3
6272,1501358,2262252,Risk 1 (High),60618,41.953844220000001,-87.702436779999999,1,1,0,Canvass,1926,IRVING,475.503800000000010,504.732599999999990,226.448900000000010,1865.526900000000100,2
6273,1459858,2262291,Risk 1 (High),60657,41.939843349999997,-87.651255140000004,0,1,0,License Re-Inspection,1911,BELMONT,505.578300000000010,276.823500000000020,436.133300000000020,346.235599999999980,2
6274,1459855,2262292,Risk 1 (High),60657,41.939843349999997,-87.651255140000004,0,1,0,License Re-Inspection,1911,BELMONT,469.665399999999980,276.823500000000020,436.133300000000020,346.235599999999980,2
6275,1385804,2262294,Risk 1 (High),60639,41.909422950000000,-87.770732649999999,1,1,0,Complaint,1924,NORTH,460.128899999999990,592.888699999999970,87.361599999999996,817.655099999999950,2
6276,1496958,2262309,Risk 1 (High),60608,41.857827850000000,-87.657416569999995,1,1,0,Canvass Re-Inspection,1884,18TH,49.395099999999999,349.106299999999980,350.033700000000010,1725.651900000000100,2
6277,1434326,2262313,Risk 1 (High),60615,41.795169780000002,-87.597182950000004,1,1,1,Canvass,1913,55TH,949.637399999999960,520.298599999999960,794.261999999999940,2633.370600000000200,1
6278,1439592,2262339,Risk 1 (High),60611,41.894979509999999,-87.624399969999999,0,1,0,Canvass Re-Inspection,1991,MICHIGAN,341.999199999999970,646.415600000000040,332.799199999999980,2174.404599999999800,3
6279,1199278,2262340,Risk 1 (High),60611,41.894979509999999,-87.624399969999999,1,0,0,License,1991,MICHIGAN,437.546800000000020,646.415600000000040,332.799199999999980,2174.404599999999800,1
6280,1391470,2262350,Risk 1 (High),60626,42.015448990000003,-87.674959479999998,1,1,0,Complaint,1988,CLARK,348.958000000000030,612.425700000000010,802.230599999999980,2300.355300000000200,1
6281,1385802,2262363,Risk 2 (Medium),60644,41.885851559999999,-87.745532530000006,1,1,0,Canvass,1879,FULTON,677.928900000000000,286.704900000000010,474.775399999999990,2056.679200000000000,1
6282,1372450,2262395,Risk 2 (Medium),60602,41.883473119999998,-87.627729750000000,1,0,0,Canvass,1914,STATE,239.159899999999990,428.848299999999990,451.746600000000000,1408.577700000000000,1
6283,1473752,2262449,Risk 1 (High),60632,41.807705990000002,-87.728074829999997,1,1,0,Canvass,1926,47TH,588.347800000000010,472.121699999999980,357.546899999999990,3225.250500000000100,1
6284,1459302,2262462,Risk 2 (Medium),60622,41.908016789999998,-87.674001890000000,1,0,0,License,1889,MILWAUKEE,813.154300000000030,328.695899999999990,607.735400000000030,1307.284400000000000,1
6285,1497522,2262496,Risk 1 (High),60611,41.892394750000001,-87.626415339999994,1,1,0,Complaint,1999,OHIO,195.632399999999990,607.208099999999940,517.287400000000050,1309.292899999999900,3
6286,1439552,2262504,Risk 1 (High),60611,41.891688520000002,-87.624307180000002,0,1,0,License Re-Inspection,1932,MICHIGAN,311.650500000000020,870.822199999999950,530.961300000000050,1324.411200000000000,2
6287,1439550,2262505,Risk 1 (High),60611,41.891688520000002,-87.624307180000002,0,1,0,License,1932,MICHIGAN,428.966900000000010,870.822199999999950,530.961300000000050,1324.411200000000000,2
6288,1453506,2262538,Risk 1 (High),60605,41.862628290000004,-87.615031090000002,0,1,0,Canvass Re-Inspection,2005,MUSEUM,585.294599999999950,1412.225600000000000,2024.505400000000000,1658.183299999999900,2
6289,1464318,2262550,Risk 1 (High),60626,42.007809020000003,-87.665428480000003,1,1,0,Canvass,1912,MORSE,1000.456000000000000,487.925299999999990,446.814700000000020,1476.897999999999900,1
6290,1441366,2262593,Risk 2 (Medium),60657,41.938006819999998,-87.648924510000001,1,1,0,Canvass,1900,CLARK,576.749199999999970,389.226099999999970,457.774999999999980,783.072599999999970,1
6291,1372438,2262601,Risk 1 (High),60603,41.881334809999998,-87.626335470000001,1,1,0,Complaint,1896,WABASH,386.271200000000020,329.562299999999990,298.813499999999980,1110.199300000000000,1
6292,1493799,2262615,Risk 2 (Medium),60647,41.924768620000002,-87.689871359999998,1,1,0,Canvass,1889,FULLERTON,975.803599999999960,581.425700000000010,224.313899999999990,2131.547599999999900,1
6293,1496793,2262617,Risk 2 (Medium),60614,41.922689110000000,-87.644693340000003,1,1,0,Canvass,1891,LINCOLN,485.846000000000000,283.708800000000000,43.677500000000002,1609.929500000000000,1
6294,1441665,2262619,Risk 1 (High),60657,41.939872620000003,-87.663945240000004,1,1,0,Canvass,1926,BELMONT,429.019499999999990,370.928200000000000,311.523500000000010,1533.302500000000000,2
6295,1453494,2262624,Risk 1 (High),60607,41.883171830000002,-87.652133100000000,1,1,0,Canvass,2008,WASHINGTON,210.461999999999990,497.024900000000000,609.451900000000020,1293.611699999999900,1
6296,1473817,2262637,Risk 1 (High),60622,41.910675609999998,-87.672204660000006,1,1,0,Canvass,1889,NORTH,154.138700000000000,200.248700000000010,114.187800000000000,648.656700000000000,1
6297,1385397,2262681,Risk 2 (Medium),60639,41.916733520000001,-87.726690039999994,0,1,0,Canvass Re-Inspection,1900,PULASKI,637.315299999999980,561.518199999999980,369.877400000000020,1765.834800000000100,2
6298,1490293,2262683,Risk 1 (High),60654,41.893221740000001,-87.639899850000006,0,1,0,Canvass Re-Inspection,1935,ONTARIO,220.044000000000010,557.387899999999950,382.742900000000020,1174.356600000000100,2
6299,1418514,2262715,Risk 1 (High),60659,41.989505819999998,-87.705657770000002,1,1,0,Canvass,1958,LINCOLN,435.942999999999980,793.733200000000010,515.154800000000020,2957.018300000000200,2
6300,1401381,2262764,Risk 1 (High),60638,41.771678129999998,-87.741922079999995,0,1,0,Canvass Re-Inspection,1994,CICERO,565.395200000000050,1406.179200000000000,404.343999999999990,5212.399900000000300,2
6301,1447416,2262774,Risk 1 (High),60661,41.884187509999997,-87.641119669999995,1,1,0,Complaint,2000,CLINTON,604.535700000000020,799.347800000000010,698.989600000000000,1672.906099999999900,2
6302,1490719,2262795,Risk 1 (High),60616,41.837965789999998,-87.643906729999998,1,1,0,Complaint,2005,31ST,605.293400000000020,296.370099999999980,401.734800000000010,1297.268600000000100,1
6303,1402118,2262821,Risk 1 (High),60646,41.993782019999998,-87.784301209999995,1,1,0,Canvass,1954,MILWAUKEE,244.930900000000010,704.418599999999970,406.909899999999990,2154.581499999999800,1
6304,1434410,2262845,Risk 1 (High),60610,41.909474189999997,-87.634803919999996,1,0,0,License,1968,WELLS,725.435700000000000,741.572099999999980,209.704000000000010,1321.628700000000000,1
6305,1513149,2262950,Risk 1 (High),60614,41.918492139999998,-87.648669089999999,1,1,0,Canvass,1896,HALSTED,630.357300000000010,808.917599999999990,82.478300000000004,658.135999999999970,3
6306,1447590,2263045,Risk 1 (High),60606,41.881902750000002,-87.635164059999994,1,1,0,Canvass,1958,FRANKLIN,745.368000000000050,400.207200000000000,344.416200000000000,1504.277100000000000,2
6307,1401535,2263047,Risk 1 (High),60611,41.891671299999999,-87.625224729999999,1,0,0,License,1932,RUSH,731.378400000000060,767.608399999999960,655.123299999999970,1435.821300000000100,1
6308,1401537,2263048,Risk 1 (High),60611,41.891671299999999,-87.625224729999999,1,0,0,License,1932,RUSH,98.281899999999993,767.608399999999960,655.123299999999970,1435.821300000000100,1
6309,1345841,2263063,Risk 1 (High),60659,41.995177099999999,-87.699704690000004,1,1,0,Canvass,1963,CALIFORNIA,507.020699999999980,299.880999999999970,408.281299999999990,2660.883899999999800,1
6310,1424438,2263086,Risk 1 (High),60631,41.981180719999998,-87.839167560000007,1,1,0,Canvass,1981,BRYN,1024.752900000000000,1129.806300000000000,309.575200000000000,7580.318800000000000,1
6311,1490644,2263115,Risk 1 (High),60618,41.954254599999999,-87.705436509999998,1,1,0,Canvass,1929,ALBANY,180.466399999999990,691.878600000000010,464.123499999999980,2169.617000000000200,1
6312,1418667,2263153,Risk 1 (High),60659,41.982892610000000,-87.714189300000001,0,1,0,Suspected Food Poisoning Re-inspection,1956,BRYN,463.143500000000020,401.535799999999990,294.586400000000030,3532.047500000000100,3
6313,1447395,2263166,Risk 1 (High),60606,41.886025410000002,-87.636297700000000,0,1,1,Canvass Re-Inspection,1983,WACKER,424.755699999999990,709.377399999999970,530.454399999999960,1764.699000000000100,3
6314,1459613,2263204,Risk 1 (High),60618,41.935855959999998,-87.693390210000004,0,1,0,Canvass Re-Inspection,1926,ELSTON,641.187400000000030,570.881700000000020,888.715500000000020,1880.629500000000000,2
6315,1385752,2263220,Risk 2 (Medium),60651,41.898988400000000,-87.717715229999996,0,1,0,Canvass Re-Inspection,1914,AUGUSTA,269.646000000000020,391.341900000000010,337.477399999999990,1527.146400000000100,2
6316,1395763,2263245,Risk 1 (High),60614,41.932863879999999,-87.647246080000002,1,1,0,License,1930,DIVERSEY,62.948999999999998,410.599600000000010,194.096000000000000,1284.817100000000000,1
6317,1395765,2263246,Risk 1 (High),60614,41.932863879999999,-87.647246080000002,1,1,0,License,1930,DIVERSEY,204.735199999999990,410.599600000000010,194.096000000000000,1284.817100000000000,1
6318,1228478,2263323,Risk 1 (High),60605,41.866073589999999,-87.624267669999995,1,1,0,Canvass,2005,MICHIGAN,796.163300000000050,358.000600000000020,346.120799999999970,2117.838200000000100,1
6319,1496445,2263338,Risk 1 (High),60614,41.923906299999999,-87.639286700000000,1,1,0,Canvass,1896,CLARK,3455.661099999999800,387.143700000000020,209.341700000000000,1436.685199999999900,1
6320,1501511,2263368,Risk 1 (High),60618,41.933774380000003,-87.715350849999993,1,1,1,Canvass,1920,MILWAUKEE,938.790899999999970,445.702400000000010,189.173100000000010,1868.753300000000100,2
6321,1434688,2263374,Risk 2 (Medium),60608,41.836731630000003,-87.651257610000002,1,0,0,Canvass,1863,MORGAN,396.836500000000000,341.547300000000010,399.913700000000010,2476.885100000000000,1
6322,1155222,2263375,Risk 1 (High),60622,41.895777619999997,-87.694300440000006,1,1,0,Canvass,2007,CHICAGO,586.839500000000040,612.377299999999990,552.565000000000050,1983.840500000000000,1
6323,1493298,2263378,Risk 2 (Medium),60637,41.773229729999997,-87.605917669999997,1,1,0,Canvass,1898,COTTAGE,821.054600000000050,250.927699999999990,550.621399999999990,1695.794599999999900,1
6324,1460034,2263388,Risk 1 (High),60640,41.972213560000000,-87.659609099999997,1,1,0,Complaint,1932,BROADWAY,166.879400000000000,318.935200000000010,508.944000000000020,813.630900000000000,2
6325,1385564,2263410,Risk 2 (Medium),60639,41.909887589999997,-87.734602019999997,0,1,1,Complaint Re-Inspection,1984,NORTH,648.034400000000010,325.578899999999980,631.823700000000030,1253.357800000000000,2
6326,1401843,2263412,Risk 1 (High),60632,41.800884930000002,-87.693682490000000,1,1,0,Consultation,1930,51ST,187.297900000000000,446.891799999999990,603.843799999999990,2214.672200000000000,2
6327,1471493,2263443,Risk 2 (Medium),60639,41.909422950000000,-87.770732649999999,1,1,0,Canvass,1924,NORTH,125.233300000000000,592.888699999999970,87.361599999999996,817.655099999999950,1
6328,1434634,2263588,Risk 2 (Medium),60632,41.798677699999999,-87.703557640000000,1,1,0,License,1915,KEDZIE,423.893100000000000,529.884199999999960,451.756800000000000,2795.662499999999900,1
6329,1387654,2263661,Risk 1 (High),60619,41.750982039999997,-87.616455490000007,1,1,0,Complaint Re-Inspection,1966,79TH,109.189400000000010,688.245900000000010,393.230200000000020,2389.218100000000000,3
6330,1501941,2263714,Risk 1 (High),60601,41.887415109999999,-87.624698150000000,1,1,0,Canvass,1888,MICHIGAN,139.389700000000000,381.313899999999990,562.334399999999960,1588.676899999999900,2
6331,1496440,2263755,Risk 1 (High),60616,41.853444469999999,-87.633345649999995,1,1,0,Consultation,1912,ARCHER,553.612399999999980,211.136000000000000,526.457400000000010,1752.386500000000100,2
6332,1482373,2263820,Risk 1 (High),60640,41.973850290000001,-87.659653579999997,0,1,0,Short Form Complaint,1914,BROADWAY,221.704600000000000,388.851900000000000,723.135200000000050,1406.266300000000000,5
6333,1389322,2263880,Risk 1 (High),60644,41.879978070000000,-87.774581670000003,1,0,0,Canvass,1928,MADISON,381.075800000000020,347.876800000000000,969.954600000000030,3859.284200000000100,1
6334,1385800,2263898,Risk 1 (High),60639,41.910426289999997,-87.737494940000005,0,1,0,Canvass,1993,GRAND,224.273900000000000,709.345800000000050,680.149499999999990,1776.710499999999900,3
6335,1497521,2263913,Risk 1 (High),60632,41.814554270000002,-87.703721299999998,1,1,0,Complaint,1927,ARCHER,588.347800000000010,323.582100000000030,482.270899999999980,2001.829300000000100,2
6336,1408268,2263935,Risk 1 (High),60647,41.928524160000002,-87.682284659999993,1,1,0,Canvass,1987,ELSTON,384.130299999999980,1050.815599999999900,1015.526500000000100,2098.381600000000200,2
6337,1494048,2263938,Risk 2 (Medium),60613,41.958201230000000,-87.653034770000005,0,1,1,Canvass Re-Inspection,1984,BROADWAY,1885.657700000000000,444.627700000000000,173.277800000000010,1244.193500000000100,2
6338,1387827,2263991,Risk 1 (High),60619,41.745425339999997,-87.604926719999995,0,1,0,Complaint Re-Inspection,2005,COTTAGE,341.188600000000010,263.689300000000000,308.031299999999990,2300.817799999999800,3
6339,1498034,2264023,Risk 1 (High),60641,41.945809920000002,-87.763441459999996,1,1,0,Canvass,1925,ADDISON,489.977500000000020,485.353000000000010,420.387600000000020,2434.952900000000200,2
6340,1383425,2264029,Risk 1 (High),60607,41.884385199999997,-87.654936669999998,0,1,0,License Re-Inspection,1919,RANDOLPH,506.623100000000020,538.450699999999980,377.528799999999990,2088.298499999999900,3
6341,1383424,2264030,Risk 1 (High),60607,41.884385199999997,-87.654936669999998,0,1,0,License Re-Inspection,1919,RANDOLPH,735.861099999999960,538.450699999999980,377.528799999999990,2088.298499999999900,4
6342,1459784,2264047,Risk 1 (High),60632,41.801222549999999,-87.686745430000002,1,1,0,Complaint,1921,51ST,88.947400000000002,684.443800000000010,337.811500000000020,1532.662300000000000,1
6343,1493229,2269340,Risk 1 (High),60632,41.800619419999997,-87.710455850000002,0,1,0,Canvass Re-Inspection,1927,51ST,471.049100000000010,882.157600000000000,1295.382400000000000,2779.518399999999900,2
6344,1199591,2269350,Risk 1 (High),60661,41.881037149999997,-87.641313229999994,0,1,0,Canvass Re-Inspection,1985,CLINTON,295.551699999999980,1068.648999999999900,513.380800000000020,895.403699999999960,3
6345,1418544,2269399,Risk 1 (High),60631,41.997382170000002,-87.788077670000007,1,1,0,Canvass,1941,MILWAUKEE,206.195799999999990,537.635099999999970,998.167400000000040,2079.348100000000200,2
6346,1393321,2269445,Risk 1 (High),60614,41.926688120000001,-87.640986580000003,1,1,0,Canvass,2006,CLARK,354.047399999999980,270.553900000000000,176.259300000000000,1236.396700000000000,1
6347,1471250,2269460,Risk 1 (High),60647,41.917288020000001,-87.707372699999993,1,1,0,Canvass,1883,ARMITAGE,316.912199999999980,384.508300000000020,313.735900000000020,1219.838500000000100,1
6348,1515275,2269483,Risk 1 (High),60603,41.879645910000001,-87.625485350000005,1,1,0,Canvass,1972,ADAMS,522.893599999999990,825.750900000000000,545.456400000000030,1236.250000000000000,2
6349,1480230,2269533,Risk 2 (Medium),60623,41.844122360000000,-87.726029139999994,1,1,0,Canvass,1914,26TH,258.524299999999980,525.878799999999960,368.742900000000020,2220.566899999999800,1
6350,1473939,2269538,Risk 1 (High),60615,41.799317590000001,-87.587134140000003,0,1,0,License Re-Inspection,2004,LAKE,215.571699999999990,462.244000000000030,484.789100000000020,820.065900000000060,3
6351,1473942,2269539,Risk 1 (High),60615,41.799317590000001,-87.587134140000003,0,0,0,License Re-Inspection,2004,LAKE,1408.963800000000000,462.244000000000030,484.789100000000020,820.065900000000060,2
6352,1473941,2269541,Risk 1 (High),60615,41.799317590000001,-87.587134140000003,0,0,0,License Re-Inspection,2004,LAKE,393.206999999999990,462.244000000000030,484.789100000000020,820.065900000000060,2
6353,1467489,2269542,Risk 1 (High),60607,41.866277269999998,-87.639360449999998,0,1,0,Complaint Re-Inspection,1997,CANAL,21087.105299999999000,1405.008300000000000,1067.777300000000000,2531.708900000000100,4
6354,1490721,2269544,Risk 2 (Medium),60610,41.903765450000002,-87.633072470000002,1,1,0,Canvass,1974,DIVISION,1053.566300000000000,427.156799999999980,293.990900000000010,1607.024100000000100,1
6355,1434714,2269546,Risk 1 (High),60654,41.889590470000002,-87.630922889999994,1,1,0,Canvass,2010,CLARK,706.444499999999950,215.563300000000000,634.661799999999970,292.269799999999980,1
6356,1408229,2269608,Risk 1 (High),60642,41.890859499999998,-87.659024189999997,1,1,0,Canvass,1891,OGDEN,338.164100000000020,540.427000000000020,190.457200000000000,2063.802700000000200,1
6357,1445253,2269618,Risk 2 (Medium),60610,41.910578080000001,-87.638428110000007,1,1,0,Canvass,1896,Sedgwick,794.954500000000050,391.583199999999980,254.365600000000000,842.304700000000030,1
